,tartarate,indolelactate,N-methylpipecolate,"sphingomyelin (d18:1/14:0, d16:1/16:0)*",vitexin,12-dehydrocholate,2-oleoylglycerol (18:1),pregnanediol-3-glucuronide,methionine sulfone,ciliatine (2-aminoethylphosphonate),meglumine,1-linoleoyl-digalactosylglycerol (18:2)*,isovalerate (C5),isohyodeoxycholate,tauroursodeoxycholate,4-acetaminophen sulfate,laurylcarnitine (C12),ginkgolic acid C15:1,riboflavin (Vitamin B2),alpha-tocopherol acetate,tyrosylglycine,11beta-hydroxyetiocholanolone glucuronide*,2-piperidinone,imidazole lactate,N-stearoyltaurine,"2,6-dihydroxybenzoic acid",hydroxymethylpyrimidine,octanoylcarnitine (C8),N-methylproline,"2,8-quinolinediol",decanoylcarnitine (C10),1-methyl-5-imidazoleacetate,N-acetylhistamine,tetrahydrocortisone,N1-Methyl-2-pyridone-5-carboxamide,dihydroorotate,androsterone glucuronide,taurochenodeoxycholate,2-hydroxy-3-methylvalerate,20-hydroxyecdysone,"3,4-dihydroxyphenylacetate",4-hydroxybutyrate (GHB),gluconate,phenylacetate,octadecanedioate (C18),behenoyl sphingomyelin (d18:1/22:0)*,dimethylmalonic acid,acetylcarnitine (C2),2'-deoxyadenosine 5'-monophosphate,1-stearoyl-GPA (18:0),(12 or 13)-methylmyristate (a15:0 or i15:0),"2R,3R-dihydroxybutyrate",4-hydroxyphenylacetate,phytanate,agmatine,(3'-5')-adenylyladenosine*,heptadecasphingosine (d17:1),D-urobilin,dehydrolithocholate,isoursodeoxycholate,hesperetin,"N2,N5-diacetylornithine",N-methylalanine,glucosamine 6-sulfate,dimethylglycine,palmitoylcholine,glycitein,p-cresol,leucylalanine,salicyluric glucuronide*,adenosine,3-hydroxystearate,gamma-glutamyltyrosine,narirutin,dipicolinate,retinol (Vitamin A),7-ketolithocholate,1-(1-enyl-palmitoyl)-GPC (P-16:0)*,"1,3-propanediol",2'-deoxycytidine,saccharin,thiamin (Vitamin B1),3-hydroxypalmitate,cortolone glucuronide (1),tyramine O-sulfate,propionylcarnitine (C3),lithocholate,"N,N-dimethylalanine",3-hydroxybutyrate (BHBA),alanyl-glutamyl-meso-diaminopimelate,2-palmitoyl-GPC* (16:0)*,docosahexaenoate (DHA; 22:6n3),N-succinyl-leucine,3-hydroxy-2-methylpyridine,spermine,catechol sulfate,3-methylxanthine,3-(cystein-S-yl)acetaminophen*,arginine,(3'-5')-adenylyluridine,"N2,N2-dimethylguanine",3-dehydrocholate,tyrosol,N-acetyl-S-allyl-L-cysteine,5-hydroxyhexanoate,beta-alanine,etiocholanolone glucuronide,2-isopropylmalate,tyramine,4-hydroxyhippurate,2'-deoxyinosine,indolin-2-one,4-methylthio-2-oxobutanoate,glycochenodeoxycholate,sarcosine,N6-carbamoylthreonyladenosine,3-hydroxymargarate,gamma-glutamylmethionine,2-palmitoylglycerol (16:0),1-palmitoyl-GPS (16:0)*,dihydroquercetin,dihydrocaffeate,fructose,1-ribosyl-imidazoleacetate*,"2,3-dihydroxy-2-methylbutyrate",phenylacetyltaurine,4-acetamidophenylglucuronide,5-methyluridine (ribothymidine),phenol sulfate,theanine,"2,4-dihydroxyhydrocinnamate",5-methylnorleucine,apiin,1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6),2-linoleoylglycerol (18:2),indoleacetate,isocitric lactone,3-methyl-2-oxovalerate,steviol,ornithine,xanthine,succinate,1-myristoylglycerol (14:0),phenylacetylglutamine,stachydrine,8-methoxykynurenate,homostachydrine*,leucylglutamine*,alanylleucine,"3,5-dihydroxyphenylpropionate",inosine,rutin,3-hydroxyhexanoate,3-hydroxymargaroylglycine,catechol,indolepropionate,3-methyl-2-oxobutyrate,metoprolol,hesperidin,gamma-glutamyl-epsilon-lysine,solanidine,quercitrin,4-imidazoleacetate,ascorbic acid 3-sulfate*,1-methyladenosine,3-dehydroshikimate,vanillic acid glycine,6-hydroxynicotinate,diosmetin,N-acetyl-aspartyl-glutamate (NAAG),phenylacetylglycine,N-acetylaspartate (NAA),beta-citrylglutamate,sucralose,3-amino-2-piperidone,methylurea,hexanoylcarnitine (C6),3-aminoisobutyrate,genistein,allo-threonine,vancomycin,adrenate (22:4n6),N-acetylpyrraline,3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF),glycerophosphoserine*,mannonate*,ferulic acid 4-sulfate,glycolithocholate sulfate*,glycoursodeoxycholate,taurocholate,palmitoyl-linoleoyl-glycerol (16:0/18:2) [1]*,phenylalanylalanine,adipate,galactitol (dulcitol),2-aminophenol sulfate,"1,2-dilinoleoyl-galactosylglycerol (18:2/18:2)*",gamma-glutamylvaline,(R)-salsolinol,allantoin,N-acetyltyrosine,21-hydroxypregnanolone monosulfate (1),3-methylurate*,3-hydroxyhippurate,1-arachidonylglycerol (20:4),caprylate (8:0),syringaldehyde,"1,2-dilinolenoyl-galactosylglycerol (18:3/18:3)*",enterolactone,dibutyl sulfosuccinate,eicosenoate (20:1n9 or 1n11),guanidinosuccinate,cytosine,caproate (6:0),dihydroferulic acid sulfate,N-carbamoylaspartate,N-methyl-GABA,5-acetylamino-6-formylamino-3-methyluracil,chlorogenate,umbelliferone,2-myristoylglycerol (14:0),5alpha-pregnan-diol disulfate,maltose,gamma-glutamylphenylalanine,5-hydroxypicolinic acid,lignoceroyl sphingomyelin (d18:1/24:0),apigenin,3'-sialyllactose,I-urobilinogen,myo-inositol,"2,3-dihydroxyisovalerate",laurate (12:0),phenethylamine,eriodictyol,N6-acetyllysine,gamma-glutamylglutamine,2-hydroxyphenylacetate,secoisolariciresinol,4-methyl-2-oxopentanoate,homo-cis-aconitate,dihydrokaempferol,N-carboxymethylalanine,CMP,butyrylcarnitine (C4),1-palmitoyl-2-oleoyl-GPE (16:0/18:1),soyasaponin II,tryptamine,(15:3)-anacardic acid,(3'-5')-adenylylguanosine*,3-ureidoisobutyrate,ursodeoxycholate,myristoylcarnitine (C14),soyasaponin I,valerate (5:0),N-acetylglucosamine 6-sulfate,3-phenylpropionate (hydrocinnamate),N-acetylglucosaminylasparagine,4-cholesten-3-one,ergothioneine,2-oxindole-3-acetate,butyrate/isobutyrate (4:0),1-linoleoyl-galactosylglycerol (18:2)*,3-hydroxyphenylacetate,lactate,caprate (10:0),norvaline,"androstenediol (3beta,17beta) monosulfate (1)",3-formylindole,eicosapentaenoate (EPA; 20:5n3),histamine,O-sulfo-L-tyrosine,hippurate,N-methylleucine,daidzein,arabinose,gamma-aminobutyrate (GABA),3-hydroxystachydrine*,N-carbamoylputrescine,ribitol,harmane,3-methylglutarylcarnitine (2),diosmin,3-ketosphinganine,anserine,N-methylphenylalanine,naringenin,"7,12-diketolithocholate",tricosanoyl sphingomyelin (d18:1/23:0)*,isocaproate (i6:0),mevalonolactone,4-vinylphenol sulfate,xanthosine,3-carboxyadipate,carnosine,N-acetylthreonine,2-stearoyl-GPE (18:0)*,glycerol,sulfate*,3-(N-acetyl-L-cystein-S-yl) acetaminophen,asparagine,gamma-glutamylisoleucine*,mannose,N-methylhydantoin,SQDG (18:3/16:0),1-pentadecanoylglycerol (15:0),leucylglycine,"sphingomyelin (d18:1/24:1, d18:2/24:0)*",tetrahydrocortisol glucuronide ,histidine,N-acetylsphingosine,N-carbamoylglutamate,S-1-pyrroline-5-carboxylate,gamma-glutamylglutamate,galactonate,"1,1-kestotetraose",isobutyrylcarnitine (C4),indole-3-carboxylate,4-acetamidophenol,dihomolinoleate (20:2n6),vanillylmandelate (VMA),tetradecadienoate (14:2)*,5-(2-Hydroxyethyl)-4-methylthiazole,apigenin sulfate (1),3-hydroxyisonicotinic acid,biotin,(15:2)-anacardic acid,alpha-ketoglutarate,stearidonate (18:4n3),p-cresol sulfate,glycocholate,salicylate,taurohyodeoxycholic acid,2-iminopiperidine,vanillin,hexadecatrienoate (16:3n3),xylose,7-methylxanthine,maltol,1-methylhistidine,1-palmitoyl-galactosylglycerol (16:0)*,1-linolenoylglycerol (18:3),N-oleoyltaurine,"2,3-dimethylsuccinate","sphingomyelin (d18:2/24:1, d18:1/24:2)*",O-acetylhomoserine,2-acetamidobutanoate,1-methylhistamine,phenylacetylglutamate,2'-deoxyguanosine,orotate,protoporphyrin IX,linoleoylcarnitine (C18:2)*,hexadecadienoate (16:2n6),2-hydroxyhippurate (salicylurate),acesulfame,N-linoleoylglycine,succinylcarnitine (C4-DC),3beta-hydroxy-5-cholestenoate,hexadecasphinganine (d16:0)*,anthranilate,myristoleoylcarnitine (C14:1)*,dimethyl sulfone,8-hydroxyguanine,guanosine,3-fucosyllactose,pseudouridine,S-allylcysteine,taurohyocholate*,6'-sialyllactose,cryptochlorogenic acid,"N-[3',4'-dihydroxy-(E)-cinnamoyl]-L-tyrosine",pyridoxine (Vitamin B6),ponciretin,pheophorbide A,tryptophan,synephrine,erythrose,histidine betaine (hercynine)*,linolenoyl-linolenoyl-glycerol (18:3/18:3) [2]*,dopamine 3-O-sulfate,digalacturonic acid,prolylhydroxyproline,4-hydroxyphenylpyruvate,formiminoglutamate,ibuprofen,epicatechin,5-(galactosylhydroxy)-L-lysine,N-succinyl-phenylalanine,trigonelline (N'-methylnicotinate),linolenate (18:3n3 or 3n6)
tartarate,0.0,0.9951171875,0.9716796875,0.9990234375,0.9951171875,0.99609375,0.9970703125,0.984375,0.994140625,1.0,0.9931640625,0.9970703125,0.9892578125,0.9970703125,1.0,1.0,1.0,0.998046875,0.990234375,1.0,0.9853515625,1.0,1.0,0.9921875,1.0,0.9912109375,1.0,1.0,0.9931640625,1.0,1.0,0.9951171875,1.0,0.998046875,1.0,0.9755859375,0.9833984375,1.0,0.990234375,0.9931640625,0.9970703125,0.96484375,0.865234375,0.990234375,0.998046875,0.9990234375,0.986328125,1.0,0.9951171875,0.9970703125,0.99609375,0.4931640625,0.9931640625,0.9970703125,1.0,0.9951171875,0.994140625,1.0,0.9990234375,0.99609375,1.0,0.974609375,0.953125,0.994140625,0.9912109375,1.0,1.0,1.0,0.9853515625,0.974609375,0.9912109375,0.9970703125,0.9794921875,0.9990234375,0.9912109375,1.0,1.0,1.0,1.0,0.9794921875,1.0,1.0,0.9951171875,0.984375,1.0,1.0,0.9990234375,0.9541015625,0.9921875,0.9951171875,0.9970703125,0.998046875,0.9853515625,1.0,1.0,1.0,1.0,0.9951171875,0.99609375,0.9970703125,1.0,0.99609375,1.0,0.9619140625,0.9931640625,0.986328125,0.9970703125,0.9716796875,1.0,0.982421875,0.9853515625,1.0,0.990234375,0.9970703125,0.9892578125,0.9765625,0.9951171875,0.9794921875,0.9951171875,0.9951171875,1.0,0.9970703125,0.9267578125,0.99609375,0.9912109375,1.0,0.966796875,0.994140625,1.0,0.9755859375,0.994140625,0.970703125,0.9931640625,1.0,0.9970703125,0.994140625,0.9697265625,0.9921875,0.9970703125,0.970703125,1.0,0.9482421875,0.9951171875,0.9765625,1.0,0.9970703125,1.0,0.990234375,0.9873046875,0.9951171875,0.9951171875,0.9990234375,0.9912109375,0.9931640625,1.0,0.9951171875,0.9873046875,1.0,0.9990234375,1.0,1.0,0.9990234375,0.9912109375,0.9677734375,0.9931640625,0.97265625,0.9873046875,0.994140625,1.0,0.9892578125,0.9814453125,0.9501953125,0.998046875,0.9912109375,1.0,1.0,1.0,0.9892578125,1.0,0.8564453125,0.9990234375,0.9970703125,1.0,1.0,0.9833984375,0.865234375,0.998046875,0.998046875,0.9970703125,1.0,0.998046875,0.9814453125,0.9873046875,0.94140625,1.0,0.9990234375,0.97265625,1.0,0.9912109375,0.9736328125,1.0,1.0,0.98828125,0.998046875,0.9921875,1.0,0.9990234375,0.998046875,0.99609375,0.99609375,0.9775390625,1.0,0.9892578125,0.998046875,0.95703125,0.990234375,1.0,0.9951171875,1.0,0.9951171875,1.0,0.990234375,0.98046875,0.9931640625,0.9990234375,1.0,0.98828125,0.9990234375,0.9892578125,0.9892578125,0.994140625,1.0,1.0,0.982421875,0.9765625,0.9931640625,0.998046875,0.9892578125,0.9775390625,0.984375,0.990234375,0.9990234375,1.0,1.0,0.9921875,1.0,0.9970703125,0.9970703125,0.994140625,0.99609375,1.0,0.9921875,0.990234375,0.984375,0.994140625,0.98046875,1.0,1.0,0.984375,0.9892578125,0.99609375,0.994140625,0.9912109375,0.994140625,0.9912109375,1.0,1.0,0.998046875,1.0,0.9794921875,0.9814453125,0.962890625,1.0,0.9306640625,0.9892578125,0.9736328125,1.0,0.9873046875,1.0,0.9970703125,0.9990234375,1.0,0.9765625,0.9951171875,1.0,1.0,0.9990234375,0.9892578125,1.0,1.0,0.994140625,0.97265625,0.974609375,0.884765625,0.9990234375,1.0,1.0,0.984375,0.9365234375,0.9873046875,0.9423828125,1.0,0.9990234375,0.9951171875,0.9833984375,0.9990234375,0.9853515625,0.97265625,0.990234375,0.9677734375,0.9912109375,0.9775390625,0.865234375,0.998046875,1.0,0.9921875,1.0,0.9970703125,0.99609375,0.9970703125,1.0,1.0,0.9921875,0.99609375,0.998046875,0.9716796875,0.9990234375,1.0,0.9990234375,0.994140625,1.0,1.0,1.0,0.998046875,0.94921875,1.0,1.0,0.98046875,0.99609375,0.9970703125,1.0,0.9521484375,0.9990234375,0.9736328125,0.9755859375,1.0,0.9794921875,0.984375,0.9931640625,1.0,1.0,0.9970703125,0.9853515625,1.0,0.994140625,0.98828125,0.998046875,0.986328125,0.9931640625,1.0,1.0,1.0,0.9951171875,0.990234375,0.9912109375,0.9873046875,0.9990234375,0.98828125,0.9921875,0.98828125,0.99609375,1.0,1.0,0.9833984375,1.0,0.833984375,1.0,0.998046875,1.0,0.9697265625,0.9716796875,0.994140625,0.9755859375,0.9951171875,0.9970703125,0.9833984375,0.98828125,1.0,0.9990234375
indolelactate,0.9951171875,0.0,0.994140625,1.0,0.994140625,0.9931640625,0.994140625,0.9990234375,0.974609375,1.0,0.9892578125,1.0,0.9677734375,0.9921875,1.0,0.9931640625,0.9990234375,0.98828125,0.99609375,0.99609375,0.955078125,0.92578125,1.0,0.89453125,1.0,0.9736328125,1.0,0.9970703125,0.9794921875,0.9501953125,0.998046875,0.97265625,0.9970703125,1.0,0.99609375,0.9755859375,1.0,1.0,0.9248046875,0.9990234375,0.94921875,0.9736328125,0.9951171875,0.892578125,0.984375,1.0,0.96875,0.994140625,1.0,0.9990234375,0.982421875,0.99609375,0.943359375,0.9873046875,1.0,1.0,1.0,0.9921875,0.9921875,0.994140625,0.99609375,0.99609375,0.9931640625,1.0,0.9677734375,0.998046875,0.9912109375,0.984375,0.9814453125,0.9794921875,1.0,0.984375,0.9794921875,0.9990234375,0.986328125,1.0,0.9931640625,1.0,1.0,0.9970703125,0.9794921875,0.9990234375,0.982421875,0.998046875,0.98046875,0.994140625,0.990234375,0.9931640625,0.96484375,0.990234375,0.9990234375,0.98828125,0.9794921875,0.9990234375,1.0,0.986328125,0.9970703125,0.9501953125,0.982421875,0.998046875,0.9970703125,0.9921875,0.966796875,0.9931640625,0.9697265625,0.96875,0.9794921875,0.9697265625,0.9775390625,0.9423828125,1.0,0.9609375,0.970703125,0.9951171875,0.9697265625,1.0,0.984375,0.998046875,0.99609375,0.9990234375,0.9814453125,0.9208984375,0.998046875,0.9814453125,0.9541015625,0.9619140625,0.9853515625,0.9990234375,0.9814453125,0.99609375,0.9248046875,0.9970703125,0.9970703125,1.0,0.9951171875,0.611328125,0.9560546875,0.9755859375,0.9853515625,0.99609375,0.99609375,0.9697265625,0.9951171875,0.9619140625,1.0,0.9521484375,1.0,0.9873046875,0.9775390625,0.9296875,1.0,0.998046875,0.9697265625,0.986328125,0.9794921875,0.498046875,0.97265625,0.9716796875,0.9990234375,1.0,1.0,0.9970703125,0.9775390625,0.9912109375,1.0,0.96484375,0.9541015625,0.9658203125,0.994140625,0.9873046875,0.9072265625,0.9765625,0.9990234375,1.0,1.0,1.0,0.99609375,0.9736328125,0.9921875,0.9970703125,0.9990234375,0.9853515625,1.0,0.9765625,0.9912109375,0.9951171875,0.9541015625,0.994140625,0.9951171875,1.0,0.998046875,0.96875,0.974609375,1.0,0.986328125,1.0,0.998046875,0.990234375,1.0,0.97265625,1.0,0.9970703125,0.931640625,0.9921875,0.978515625,0.9970703125,1.0,0.9814453125,0.9970703125,0.9873046875,0.9755859375,0.9951171875,0.9755859375,0.9423828125,0.9755859375,0.974609375,1.0,0.9677734375,0.98828125,0.99609375,1.0,1.0,0.9677734375,0.994140625,1.0,0.994140625,0.9970703125,0.990234375,0.984375,0.9189453125,0.98046875,0.9541015625,0.9892578125,0.9970703125,0.998046875,0.912109375,0.9873046875,0.970703125,0.9765625,0.990234375,0.970703125,1.0,0.9951171875,0.9990234375,0.9990234375,0.7099609375,0.9873046875,1.0,0.9775390625,0.994140625,0.9990234375,0.9990234375,0.9755859375,1.0,0.857421875,0.998046875,1.0,1.0,0.91796875,0.9716796875,1.0,0.91796875,0.9052734375,0.9794921875,0.9775390625,1.0,0.765625,0.9833984375,1.0,0.9716796875,0.8955078125,0.994140625,0.9921875,1.0,0.9736328125,1.0,1.0,0.9951171875,0.921875,0.98828125,0.998046875,1.0,0.998046875,0.9091796875,0.9853515625,0.9931640625,1.0,0.97265625,0.9931640625,0.98828125,1.0,0.9755859375,0.9921875,0.9970703125,0.9990234375,0.984375,1.0,0.978515625,0.9951171875,0.9833984375,1.0,1.0,1.0,0.9951171875,0.982421875,1.0,1.0,0.9873046875,1.0,0.9765625,0.9755859375,0.986328125,0.9951171875,1.0,0.9921875,0.77734375,0.9921875,0.9873046875,0.9541015625,0.9833984375,0.9990234375,0.99609375,0.9931640625,0.9775390625,0.98828125,0.9716796875,0.9873046875,0.986328125,0.9931640625,0.966796875,1.0,1.0,0.990234375,0.9833984375,1.0,1.0,1.0,0.9990234375,1.0,0.9970703125,1.0,0.9716796875,1.0,0.990234375,0.9755859375,1.0,0.951171875,1.0,0.984375,0.984375,0.998046875,0.984375,0.912109375,1.0,0.9892578125,0.986328125,0.9931640625,1.0,0.9697265625,0.998046875,1.0,0.9970703125,1.0,1.0,0.9970703125,0.9765625,1.0,0.9951171875,0.9580078125,0.9765625,0.998046875,0.9853515625,0.9873046875,0.7705078125,0.98828125,1.0,1.0,0.998046875,0.9833984375,0.9990234375,0.9951171875,0.91015625,0.9736328125,0.958984375,0.9951171875,0.9970703125,0.9208984375,0.9951171875,0.9892578125
N-methylpipecolate,0.9716796875,0.994140625,0.0,0.998046875,1.0,0.9931640625,0.986328125,0.9921875,0.982421875,1.0,0.982421875,0.9951171875,0.990234375,0.9931640625,0.99609375,1.0,0.9912109375,0.9921875,1.0,0.99609375,0.9892578125,1.0,0.966796875,0.99609375,0.98828125,0.990234375,1.0,0.990234375,0.82421875,1.0,0.9892578125,0.9951171875,1.0,0.994140625,1.0,0.9716796875,0.9931640625,0.99609375,0.9814453125,0.99609375,0.99609375,0.9814453125,0.978515625,0.9921875,0.9755859375,0.998046875,0.990234375,0.9970703125,1.0,0.990234375,0.9765625,0.9755859375,0.994140625,0.978515625,0.9765625,1.0,0.99609375,0.99609375,0.9892578125,0.9931640625,1.0,0.912109375,0.888671875,1.0,0.9638671875,0.9873046875,1.0,1.0,0.9873046875,0.9921875,1.0,0.978515625,0.9326171875,1.0,0.9951171875,0.9931640625,0.9951171875,0.998046875,1.0,1.0,1.0,1.0,0.9755859375,0.994140625,1.0,0.99609375,0.9931640625,0.810546875,0.9921875,0.9755859375,0.994140625,0.9931640625,0.9638671875,1.0,0.9755859375,1.0,1.0,0.98828125,0.955078125,1.0,1.0,0.9873046875,1.0,0.9599609375,0.9697265625,0.982421875,0.9931640625,0.9931640625,1.0,0.9951171875,1.0,1.0,0.9951171875,0.9912109375,0.96484375,0.9951171875,0.9765625,0.9267578125,0.9853515625,0.984375,1.0,0.99609375,1.0,0.998046875,0.9912109375,1.0,0.9892578125,1.0,1.0,0.900390625,0.994140625,0.8525390625,1.0,0.9990234375,0.9873046875,0.9931640625,0.9814453125,0.9814453125,0.9794921875,0.8603515625,1.0,0.982421875,0.9873046875,0.923828125,0.978515625,0.99609375,0.9609375,0.9755859375,0.9794921875,0.99609375,1.0,1.0,0.95703125,0.984375,1.0,0.994140625,0.990234375,0.99609375,1.0,0.9658203125,0.9990234375,1.0,0.994140625,1.0,1.0,0.9912109375,0.9970703125,0.994140625,1.0,0.97265625,0.99609375,0.9375,0.9755859375,1.0,0.95703125,1.0,0.9912109375,0.9912109375,1.0,0.9765625,1.0,0.9794921875,0.9853515625,0.9931640625,0.97265625,0.978515625,0.9970703125,0.99609375,0.9912109375,0.998046875,0.9951171875,0.97265625,0.9521484375,1.0,1.0,0.998046875,0.91015625,1.0,1.0,0.96875,0.9951171875,1.0,0.9970703125,0.990234375,0.9609375,1.0,0.998046875,0.9990234375,0.98828125,0.9775390625,0.9814453125,1.0,0.953125,0.9970703125,0.943359375,0.9365234375,1.0,0.9951171875,1.0,0.9853515625,0.998046875,1.0,0.931640625,0.9951171875,0.998046875,1.0,1.0,0.9951171875,1.0,0.9921875,0.9677734375,1.0,1.0,0.8017578125,0.9150390625,0.9931640625,1.0,0.9912109375,0.9658203125,1.0,0.9638671875,1.0,0.9892578125,1.0,0.9951171875,1.0,0.98828125,1.0,0.9921875,0.9931640625,0.9931640625,0.9951171875,0.966796875,1.0,0.9951171875,0.9716796875,0.990234375,1.0,0.9970703125,0.9814453125,0.99609375,0.9951171875,0.9912109375,0.966796875,0.9423828125,0.9970703125,1.0,0.986328125,1.0,0.9658203125,0.994140625,0.8857421875,1.0,1.0,0.9443359375,1.0,0.966796875,1.0,1.0,0.9931640625,1.0,0.9697265625,0.94921875,0.9716796875,1.0,0.9951171875,0.998046875,0.9833984375,0.9921875,1.0,1.0,0.9677734375,0.947265625,0.9833984375,0.99609375,1.0,1.0,0.9755859375,0.916015625,0.966796875,1.0,0.9853515625,0.99609375,0.9873046875,0.990234375,0.998046875,0.9921875,0.9580078125,0.9990234375,0.9033203125,0.935546875,0.921875,0.978515625,1.0,1.0,0.9931640625,1.0,0.978515625,0.9951171875,0.9814453125,1.0,1.0,0.9931640625,0.982421875,0.9912109375,0.97265625,0.9814453125,1.0,0.994140625,0.9931640625,0.9970703125,0.9755859375,1.0,0.978515625,1.0,1.0,1.0,0.9580078125,0.998046875,0.990234375,0.9912109375,0.990234375,0.998046875,0.9375,0.9716796875,1.0,0.9228515625,1.0,0.994140625,0.998046875,0.99609375,0.978515625,0.9951171875,1.0,0.9833984375,0.986328125,0.9892578125,0.9833984375,0.9951171875,0.99609375,1.0,1.0,1.0,1.0,1.0,0.984375,0.99609375,0.9990234375,0.994140625,0.98046875,1.0,1.0,0.9990234375,0.96875,0.9853515625,1.0,1.0,0.9951171875,1.0,0.9912109375,0.8984375,0.994140625,0.888671875,0.9951171875,1.0,0.951171875,0.97265625,1.0,0.978515625
"sphingomyelin (d18:1/14:0, d16:1/16:0)*",0.9990234375,1.0,0.998046875,0.0,1.0,0.9912109375,0.9326171875,0.994140625,1.0,1.0,1.0,0.962890625,0.998046875,0.9892578125,0.9912109375,0.998046875,0.931640625,0.94921875,0.9990234375,0.9814453125,0.998046875,0.998046875,0.9853515625,1.0,0.9130859375,1.0,1.0,0.9638671875,0.998046875,1.0,0.9541015625,1.0,0.998046875,0.998046875,1.0,0.99609375,0.9931640625,0.9912109375,0.9970703125,0.986328125,1.0,0.9970703125,0.9970703125,1.0,0.95703125,0.3173828125,1.0,0.9921875,0.9873046875,0.9248046875,0.96875,0.9990234375,1.0,0.9716796875,0.998046875,0.99609375,0.8447265625,0.982421875,0.994140625,0.990234375,1.0,0.9951171875,1.0,1.0,1.0,0.890625,1.0,1.0,0.9931640625,0.9990234375,1.0,0.9375,0.9951171875,1.0,1.0,0.9873046875,0.9970703125,0.767578125,1.0,0.9970703125,1.0,1.0,0.943359375,0.9833984375,1.0,0.9912109375,0.99609375,1.0,0.9990234375,0.9794921875,0.7333984375,0.96484375,0.98828125,1.0,0.994140625,1.0,1.0,0.998046875,0.9970703125,0.99609375,1.0,0.9921875,1.0,0.998046875,0.9912109375,1.0,0.9892578125,0.998046875,1.0,1.0,0.998046875,0.998046875,0.9990234375,0.9921875,1.0,0.9970703125,0.9404296875,0.9951171875,0.9365234375,0.9306640625,1.0,1.0,0.9970703125,1.0,1.0,0.998046875,0.9970703125,1.0,1.0,0.99609375,1.0,0.998046875,0.9990234375,0.794921875,0.943359375,1.0,1.0,0.99609375,0.990234375,1.0,1.0,0.9970703125,0.9482421875,0.9970703125,0.998046875,1.0,0.99609375,0.9833984375,0.9951171875,1.0,1.0,1.0,0.990234375,0.9306640625,1.0,1.0,1.0,1.0,1.0,0.990234375,0.99609375,1.0,1.0,0.99609375,1.0,0.998046875,1.0,1.0,1.0,0.9892578125,0.998046875,0.9970703125,0.9892578125,1.0,0.9931640625,1.0,0.9755859375,1.0,1.0,0.998046875,0.998046875,0.9443359375,0.994140625,0.9970703125,0.9931640625,0.9970703125,1.0,0.99609375,0.9921875,0.994140625,0.90234375,0.9990234375,0.9951171875,0.998046875,1.0,0.9365234375,0.9951171875,1.0,0.9990234375,0.9970703125,0.9970703125,1.0,1.0,0.9462890625,0.9794921875,1.0,0.943359375,1.0,0.9873046875,0.9296875,0.9990234375,1.0,0.9873046875,1.0,0.9990234375,0.9970703125,0.9990234375,0.99609375,1.0,0.943359375,0.9912109375,1.0,0.99609375,1.0,0.3544921875,1.0,0.998046875,0.9814453125,1.0,1.0,0.94921875,1.0,1.0,0.9931640625,0.9951171875,1.0,1.0,0.9970703125,0.99609375,0.9990234375,1.0,0.9921875,0.986328125,0.8974609375,0.98828125,1.0,0.9697265625,0.9970703125,1.0,0.990234375,0.9248046875,0.9892578125,0.990234375,0.9892578125,1.0,0.9970703125,0.9892578125,0.998046875,0.99609375,0.9931640625,0.953125,1.0,1.0,0.966796875,0.9931640625,0.998046875,1.0,0.95703125,1.0,1.0,1.0,1.0,1.0,0.99609375,0.9970703125,0.9970703125,0.998046875,1.0,1.0,0.9853515625,1.0,0.93359375,0.9970703125,1.0,1.0,0.998046875,0.3349609375,0.9951171875,0.99609375,1.0,1.0,0.9951171875,0.9951171875,0.9833984375,0.921875,1.0,1.0,0.998046875,0.998046875,0.986328125,0.9990234375,0.998046875,0.9375,0.9462890625,0.9931640625,0.37890625,0.9931640625,1.0,0.7119140625,0.9990234375,0.9970703125,0.9931640625,0.9970703125,0.998046875,0.998046875,1.0,0.998046875,0.9375,1.0,0.9697265625,1.0,1.0,1.0,0.9853515625,0.9599609375,0.998046875,0.962890625,1.0,0.9951171875,1.0,0.9912109375,0.9951171875,1.0,0.96484375,0.9990234375,1.0,1.0,1.0,0.9501953125,0.9521484375,0.9287109375,1.0,0.4541015625,1.0,0.994140625,1.0,0.99609375,0.998046875,1.0,0.9990234375,0.9462890625,0.958984375,1.0,0.998046875,0.9326171875,0.990234375,0.9892578125,0.9169921875,1.0,0.9404296875,1.0,1.0,1.0,1.0,0.9990234375,1.0,0.9931640625,0.99609375,0.9970703125,0.9990234375,1.0,1.0,0.9990234375,1.0,1.0,0.994140625,0.9970703125,0.92578125,1.0,0.9990234375,1.0,1.0,1.0,1.0,0.9990234375,0.9990234375,0.9931640625,1.0,0.95703125
